episode,episode_return,total_steps,nodes_completed,nodes_skipped,workflow_size,workflow_complete,completion_rate,premature_executions,correct_executions,ctrl_loss,meta_loss
354,58.6200,36,5,0,5,1,1.0000,7,2,8.206446,77.386753
355,59.1600,18,4,1,5,1,0.8000,1,3,7.161733,128.155940
356,78.8200,26,5,0,5,1,1.0000,3,2,6.750191,45.556573
357,48.9800,24,5,0,5,1,1.0000,7,4,6.619458,54.058257
358,79.3800,14,5,0,5,1,1.0000,5,0,8.499964,81.551584
359,69.4300,19,5,0,5,1,1.0000,5,2,7.450262,84.967039
360,58.9800,24,5,0,5,1,1.0000,6,3,7.198860,87.528835
361,73.5800,24,5,0,5,1,1.0000,3,3,6.345425,139.342278
362,74.3800,14,5,0,5,1,1.0000,4,2,7.527768,69.928475
363,64.4200,16,5,0,5,1,1.0000,6,2,8.446052,155.392678
364,54.1900,27,5,0,5,1,1.0000,9,1,7.153129,82.268098
365,69.1300,29,5,0,5,1,1.0000,6,1,7.335626,78.510493
366,64.3400,22,5,0,5,1,1.0000,5,3,6.957431,75.241503
367,69.2000,20,5,0,5,1,1.0000,5,2,7.267774,88.315778
368,74.6400,12,5,0,5,1,1.0000,4,2,7.580265,94.718388
369,34.1200,26,4,1,5,1,0.8000,8,1,8.305589,70.170217
370,53.8400,32,5,0,5,1,1.0000,7,3,8.360159,86.303173
371,58.9600,28,5,0,5,1,1.0000,5,4,7.837801,81.808298
372,69.0900,27,5,0,5,1,1.0000,5,2,7.443391,67.294193
373,53.6100,33,5,0,5,1,1.0000,9,1,6.781214,74.030629
374,53.3500,55,5,0,5,1,1.0000,8,2,6.742648,64.788283
375,63.9300,29,5,0,5,1,1.0000,5,3,7.237859,82.121717
